game_id,season,week,game_type,home_team,away_team,home_score,away_score,total_points,gameday,gametime,kickoff_utc,stadium,roof,dome_indicator,temperature,wind_speed,precipitation,T_norm,T_prime,E_W,E_T,L_close,L_open,over_odds,under_odds,over_implied_prob,under_implied_prob,overround,p_over_vigfree,p_under_vigfree,weather_missing,odds_missing
2018_06_BUF_HOU,2018,6,REG,HOU,BUF,20,13,33,2018-10-14,13:00,2018-10-14 17:00:00+00:00,NRG Stadium,closed,1,,,,,,0,0,40.5,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2018_06_CHI_MIA,2018,6,REG,MIA,CHI,31,28,59,2018-10-14,13:00,2018-10-14 17:00:00+00:00,Hard Rock Stadium,outdoors,0,30.1,10.0,0.2,28.49230769230769,1.6076923076923109,0,0,40.5,,-102.0,-109.0,0.504950495049505,0.5215311004784688,0.0264815955279738,0.4919235739339118,0.5080764260660882,0,0
2018_06_ARI_MIN,2018,6,REG,MIN,ARI,27,17,44,2018-10-14,13:00,2018-10-14 17:00:00+00:00,U.S. Bank Stadium,dome,1,,,,,,0,0,43.5,,-105.0,-105.0,0.5121951219512195,0.5121951219512195,0.024390243902439046,0.5,0.5,0,0
2018_06_IND_NYJ,2018,6,REG,NYJ,IND,42,34,76,2018-10-14,13:00,2018-10-14 17:00:00+00:00,MetLife Stadium,outdoors,0,14.6,12.2,0.0,16.58125,-1.981250000000001,0,0,47.5,,101.0,-112.0,0.4975124378109453,0.5283018867924528,0.025814324603398164,0.4849926793557833,0.5150073206442166,0,0
2018_06_SEA_OAK,2018,6,REG,OAK,SEA,3,27,30,2018-10-14,13:00,2018-10-14 17:00:00+00:00,Wembley Stadium,outdoors,0,15.5,5.5,0.0,19.066666666666666,-3.5666666666666664,0,0,47.5,,-111.0,100.0,0.5260663507109005,0.5,0.026066350710900466,0.5127020785219399,0.48729792147806006,0,0
2018_06_CAR_WAS,2018,6,REG,WAS,CAR,23,17,40,2018-10-14,13:00,2018-10-14 17:00:00+00:00,FedExField,outdoors,0,12.6,2.2,0.0,17.45,-4.85,0,0,44.5,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_06_LA_DEN,2018,6,REG,DEN,LA,20,23,43,2018-10-14,16:05,2018-10-14 20:05:00+00:00,Sports Authority Field at Mile High,outdoors,0,-2.9,6.9,0.2,15.35,-18.25,0,1,50.0,,100.0,-111.0,0.5,0.5260663507109005,0.026066350710900466,0.48729792147806006,0.5127020785219399,0,0
2018_06_JAX_DAL,2018,6,REG,DAL,JAX,40,7,47,2018-10-14,16:25,2018-10-14 20:25:00+00:00,AT&T Stadium,closed,1,,,,,,0,0,39.5,,-102.0,-109.0,0.504950495049505,0.5215311004784688,0.0264815955279738,0.4919235739339118,0.5080764260660882,0,0
2018_06_BAL_TEN,2018,6,REG,TEN,BAL,0,21,21,2018-10-14,16:25,2018-10-14 20:25:00+00:00,Nissan Stadium,outdoors,0,21.4,13.6,1.1,20.735714285714288,0.664285714285711,0,0,43.5,,-107.0,-103.0,0.5169082125603864,0.5073891625615764,0.02429737512196284,0.5046466242274987,0.4953533757725013,0,0
2018_06_KC_NE,2018,6,REG,NE,KC,43,40,83,2018-10-14,20:20,2018-10-15 00:20:00+00:00,Gillette Stadium,outdoors,0,8.9,8.1,0.0,13.606250000000001,-4.706250000000001,0,0,59.5,,-115.0,103.0,0.5348837209302325,0.49261083743842365,0.027494558368656108,0.5205708551678002,0.47942914483219984,0,0
2018_06_SF_GB,2018,6,REG,GB,SF,33,30,63,2018-10-15,20:15,2018-10-16 00:15:00+00:00,Lambeau Field,outdoors,0,2.5,12.3,0.0,11.241666666666667,-8.741666666666667,0,1,46.5,,-114.0,102.0,0.5327102803738317,0.49504950495049505,0.02775978532432677,0.5183217790582515,0.48167822094174845,0,0
2018_07_DEN_ARI,2018,7,REG,ARI,DEN,10,45,55,2018-10-18,20:20,2018-10-19 00:20:00+00:00,State Farm Stadium,closed,1,,,,,,0,0,42.5,,-116.0,104.0,0.5370370370370371,0.49019607843137253,0.027233115468409563,0.5227995758218452,0.47720042417815484,0,0
2018_07_NE_CHI,2018,7,REG,CHI,NE,31,38,69,2018-10-21,13:00,2018-10-21 17:00:00+00:00,Soldier Field,outdoors,0,5.8,16.4,0.0,13.76,-7.96,0,0,49.0,,100.0,-111.0,0.5,0.5260663507109005,0.026066350710900466,0.48729792147806006,0.5127020785219399,0,0
2018_07_BUF_IND,2018,7,REG,IND,BUF,37,5,42,2018-10-21,13:00,2018-10-21 17:00:00+00:00,Lucas Oil Stadium,closed,1,,,,,,0,0,43.5,,-104.0,-106.0,0.5098039215686274,0.5145631067961165,0.024367028364743915,0.497677011707861,0.5023229882921391,0,0
2018_07_HOU_JAX,2018,7,REG,JAX,HOU,7,20,27,2018-10-21,13:00,2018-10-21 17:00:00+00:00,TIAA Bank Stadium,outdoors,0,21.0,21.9,0.0,23.28666666666667,-2.286666666666669,0,0,43.0,,-105.0,-105.0,0.5121951219512195,0.5121951219512195,0.024390243902439046,0.5,0.5,0,0
2018_07_DET_MIA,2018,7,REG,MIA,DET,21,32,53,2018-10-21,13:00,2018-10-21 17:00:00+00:00,Hard Rock Stadium,outdoors,0,30.4,12.0,0.0,28.49230769230769,1.907692307692308,0,0,47.0,,-112.0,101.0,0.5283018867924528,0.4975124378109453,0.025814324603398164,0.5150073206442166,0.4849926793557833,0,0
2018_07_MIN_NYJ,2018,7,REG,NYJ,MIN,17,37,54,2018-10-21,13:00,2018-10-21 17:00:00+00:00,MetLife Stadium,outdoors,0,6.8,33.1,0.0,16.58125,-9.78125,1,1,45.0,,-116.0,104.0,0.5370370370370371,0.49019607843137253,0.027233115468409563,0.5227995758218452,0.47720042417815484,0,0
2018_07_CAR_PHI,2018,7,REG,PHI,CAR,17,21,38,2018-10-21,13:00,2018-10-21 17:00:00+00:00,Lincoln Financial Field,outdoors,0,8.3,27.3,0.0,18.915384615384617,-10.615384615384617,1,1,45.0,,-105.0,-105.0,0.5121951219512195,0.5121951219512195,0.024390243902439046,0.5,0.5,0,0
2018_07_CLE_TB,2018,7,REG,TB,CLE,26,23,49,2018-10-21,13:00,2018-10-21 17:00:00+00:00,Raymond James Stadium,outdoors,0,26.7,13.6,0.0,25.684615384615384,1.0153846153846153,0,0,52.5,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2018_07_NO_BAL,2018,7,REG,BAL,NO,23,24,47,2018-10-21,16:05,2018-10-21 20:05:00+00:00,M&T Bank Stadium,outdoors,0,10.8,25.1,0.0,16.345454545454547,-5.545454545454547,1,0,49.0,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2018_07_LA_SF,2018,7,REG,SF,LA,10,39,49,2018-10-21,16:25,2018-10-21 20:25:00+00:00,Levi's Stadium,outdoors,0,18.8,12.5,0.0,24.594117647058823,-5.7941176470588225,0,0,52.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_07_DAL_WAS,2018,7,REG,WAS,DAL,20,17,37,2018-10-21,16:25,2018-10-21 20:25:00+00:00,FedExField,outdoors,0,11.7,21.4,0.0,17.45,-5.75,1,0,40.5,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_07_CIN_KC,2018,7,REG,KC,CIN,45,10,55,2018-10-21,20:20,2018-10-22 00:20:00+00:00,Arrowhead Stadium,outdoors,0,13.2,17.8,0.0,17.95714285714286,-4.75714285714286,0,0,56.0,,-109.0,-102.0,0.5215311004784688,0.504950495049505,0.0264815955279738,0.5080764260660882,0.4919235739339118,0,0
2018_07_TEN_LAC,2018,7,REG,LAC,TEN,20,19,39,2018-10-21,21:30,2018-10-22 01:30:00+00:00,Wembley Stadium,outdoors,0,18.5,7.9,0.0,23.025,-4.524999999999999,0,0,46.0,,-102.0,-109.0,0.504950495049505,0.5215311004784688,0.0264815955279738,0.4919235739339118,0.5080764260660882,0,0
2018_07_NYG_ATL,2018,7,REG,ATL,NYG,23,20,43,2018-10-22,20:15,2018-10-23 00:15:00+00:00,Mercedes-Benz Stadium,open,0,11.7,7.9,0.0,19.47,-7.77,0,0,52.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_08_MIA_HOU,2018,8,REG,HOU,MIA,42,23,65,2018-10-25,20:20,2018-10-26 00:20:00+00:00,NRG Stadium,closed,1,,,,,,0,0,45.0,,-102.0,-109.0,0.504950495049505,0.5215311004784688,0.0264815955279738,0.4919235739339118,0.5080764260660882,0,0
2018_08_BAL_CAR,2018,8,REG,CAR,BAL,36,21,57,2018-10-28,13:00,2018-10-28 17:00:00+00:00,Bank of America Stadium,outdoors,0,15.6,16.5,0.0,21.635714285714283,-6.035714285714283,0,0,44.0,,-101.0,-110.0,0.5024875621890548,0.5238095238095238,0.026297085998578495,0.489612188365651,0.5103878116343491,0,0
2018_08_NYJ_CHI,2018,8,REG,CHI,NYJ,24,10,34,2018-10-28,13:00,2018-10-28 17:00:00+00:00,Soldier Field,outdoors,0,9.9,34.6,0.1,13.76,-3.8599999999999994,1,0,42.5,,-115.0,103.0,0.5348837209302325,0.49261083743842365,0.027494558368656108,0.5205708551678002,0.47942914483219984,0,0
2018_08_TB_CIN,2018,8,REG,CIN,TB,37,34,71,2018-10-28,13:00,2018-10-28 17:00:00+00:00,Paul Brown Stadium,outdoors,0,14.6,21.9,0.2,19.224999999999998,-4.624999999999998,1,0,55.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_08_SEA_DET,2018,8,REG,DET,SEA,14,28,42,2018-10-28,13:00,2018-10-28 17:00:00+00:00,Ford Field,dome,1,,,,,,0,0,47.5,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2018_08_DEN_KC,2018,8,REG,KC,DEN,30,23,53,2018-10-28,13:00,2018-10-28 17:00:00+00:00,Arrowhead Stadium,outdoors,0,14.6,17.0,0.0,17.95714285714286,-3.3571428571428594,0,0,53.0,,103.0,-115.0,0.49261083743842365,0.5348837209302325,0.027494558368656108,0.47942914483219984,0.5205708551678002,0,0
2018_08_WAS_NYG,2018,8,REG,NYG,WAS,13,20,33,2018-10-28,13:00,2018-10-28 17:00:00+00:00,MetLife Stadium,outdoors,0,10.6,17.2,0.0,16.464285714285715,-5.864285714285716,0,0,43.0,,-102.0,-109.0,0.504950495049505,0.5215311004784688,0.0264815955279738,0.4919235739339118,0.5080764260660882,0,0
2018_08_CLE_PIT,2018,8,REG,PIT,CLE,33,18,51,2018-10-28,13:00,2018-10-28 17:00:00+00:00,Heinz Field,outdoors,0,9.4,16.6,0.0,16.073333333333334,-6.673333333333334,0,0,47.5,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_08_IND_OAK,2018,8,REG,OAK,IND,28,42,70,2018-10-28,16:05,2018-10-28 20:05:00+00:00,Oakland-Alameda County Coliseum,outdoors,0,19.6,16.1,0.0,19.066666666666666,0.533333333333335,1,0,51.0,,-107.0,-103.0,0.5169082125603864,0.5073891625615764,0.02429737512196284,0.5046466242274987,0.4953533757725013,0,0
2018_08_SF_ARI,2018,8,REG,ARI,SF,18,15,33,2018-10-28,16:25,2018-10-28 20:25:00+00:00,State Farm Stadium,closed,1,,,,,,0,0,40.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_08_GB_LA,2018,8,REG,LA,GB,29,27,56,2018-10-28,16:25,2018-10-28 20:25:00+00:00,Los Angeles Memorial Coliseum,outdoors,0,,,,,,0,0,57.0,,-102.0,-109.0,0.504950495049505,0.5215311004784688,0.0264815955279738,0.4919235739339118,0.5080764260660882,1,0
2018_08_NO_MIN,2018,8,REG,MIN,NO,20,30,50,2018-10-28,20:20,2018-10-29 00:20:00+00:00,U.S. Bank Stadium,dome,1,,,,,,0,0,53.5,,-101.0,-110.0,0.5024875621890548,0.5238095238095238,0.026297085998578495,0.489612188365651,0.5103878116343491,0,0
2018_08_PHI_JAX,2018,8,REG,JAX,PHI,18,24,42,2018-10-28,21:30,2018-10-29 01:30:00+00:00,Wembley Stadium,outdoors,0,16.8,8.1,0.0,23.28666666666667,-6.486666666666668,0,0,44.5,,-102.0,-109.0,0.504950495049505,0.5215311004784688,0.0264815955279738,0.4919235739339118,0.5080764260660882,0,0
2018_08_NE_BUF,2018,8,REG,BUF,NE,6,25,31,2018-10-29,20:15,2018-10-30 00:15:00+00:00,New Era Field,outdoors,0,7.5,24.4,0.0,14.164285714285715,-6.664285714285715,0,0,44.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_09_OAK_SF,2018,9,REG,SF,OAK,34,3,37,2018-11-01,20:20,2018-11-02 00:20:00+00:00,Levi's Stadium,outdoors,0,27.5,12.0,0.0,17.558333333333334,9.941666666666666,0,1,44.0,,-111.0,100.0,0.5260663507109005,0.5,0.026066350710900466,0.5127020785219399,0.48729792147806006,0,0
2018_09_PIT_BAL,2018,9,REG,BAL,PIT,16,23,39,2018-11-04,13:00,2018-11-04 18:00:00+00:00,M&T Bank Stadium,outdoors,0,11.2,10.5,0.0,10.293333333333333,0.9066666666666663,0,0,47.0,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2018_09_CHI_BUF,2018,9,REG,BUF,CHI,9,41,50,2018-11-04,13:00,2018-11-04 18:00:00+00:00,New Era Field,outdoors,0,10.4,12.8,0.0,8.63076923076923,1.76923076923077,0,0,38.0,,-104.0,-106.0,0.5098039215686274,0.5145631067961165,0.024367028364743915,0.497677011707861,0.5023229882921391,0,0
2018_09_TB_CAR,2018,9,REG,CAR,TB,42,28,70,2018-11-04,13:00,2018-11-04 18:00:00+00:00,Bank of America Stadium,outdoors,0,15.9,12.7,0.0,15.973333333333333,-0.07333333333333236,0,0,55.5,,-113.0,102.0,0.5305164319248826,0.49504950495049505,0.02556593687537756,0.5172913928296243,0.4827086071703758,0,0
2018_09_KC_CLE,2018,9,REG,CLE,KC,21,37,58,2018-11-04,13:00,2018-11-04 18:00:00+00:00,FirstEnergy Stadium,outdoors,0,12.6,22.4,0.0,8.071428571428571,4.5285714285714285,0,0,51.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_09_NYJ_MIA,2018,9,REG,MIA,NYJ,13,6,19,2018-11-04,13:00,2018-11-04 18:00:00+00:00,Hard Rock Stadium,outdoors,0,27.8,18.9,0.1,25.746153846153845,2.0538461538461554,1,0,43.5,,-111.0,100.0,0.5260663507109005,0.5,0.026066350710900466,0.5127020785219399,0.48729792147806006,0,0
2018_09_DET_MIN,2018,9,REG,MIN,DET,24,9,33,2018-11-04,13:00,2018-11-04 18:00:00+00:00,U.S. Bank Stadium,dome,1,,,,,,0,0,47.0,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2018_09_ATL_WAS,2018,9,REG,WAS,ATL,14,38,52,2018-11-04,13:00,2018-11-04 18:00:00+00:00,FedExField,outdoors,0,12.5,9.1,0.0,12.092307692307692,0.407692307692308,0,0,46.5,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_09_HOU_DEN,2018,9,REG,DEN,HOU,17,19,36,2018-11-04,16:05,2018-11-04 21:05:00+00:00,Sports Authority Field at Mile High,outdoors,0,11.5,9.5,0.0,10.183333333333334,1.3166666666666664,0,0,46.5,,-104.0,-106.0,0.5098039215686274,0.5145631067961165,0.024367028364743915,0.497677011707861,0.5023229882921391,0,0
2018_09_LAC_SEA,2018,9,REG,SEA,LAC,17,25,42,2018-11-04,16:05,2018-11-04 21:05:00+00:00,CenturyLink Field,outdoors,0,13.4,7.4,0.2,9.836363636363636,3.5636363636363644,0,0,48.5,,102.0,-113.0,0.49504950495049505,0.5305164319248826,0.02556593687537756,0.4827086071703758,0.5172913928296243,0,0
2018_09_LA_NO,2018,9,REG,NO,LA,45,35,80,2018-11-04,16:25,2018-11-04 21:25:00+00:00,Mercedes-Benz Superdome,dome,1,,,,,,0,0,57.5,,-109.0,-102.0,0.5215311004784688,0.504950495049505,0.0264815955279738,0.5080764260660882,0.4919235739339118,0,0
2018_09_GB_NE,2018,9,REG,NE,GB,31,17,48,2018-11-04,20:20,2018-11-05 01:20:00+00:00,Gillette Stadium,outdoors,0,5.4,8.6,0.0,9.5,-4.1,0,0,56.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_09_TEN_DAL,2018,9,REG,DAL,TEN,14,28,42,2018-11-05,20:15,2018-11-06 01:15:00+00:00,AT&T Stadium,closed,1,,,,,,0,0,40.0,,-105.0,-105.0,0.5121951219512195,0.5121951219512195,0.024390243902439046,0.5,0.5,0,0
2018_10_CAR_PIT,2018,10,REG,PIT,CAR,52,21,73,2018-11-08,20:20,2018-11-09 01:20:00+00:00,Heinz Field,outdoors,0,3.2,8.6,0.0,6.554545454545454,-3.3545454545454536,0,0,51.0,,-112.0,101.0,0.5283018867924528,0.4975124378109453,0.025814324603398164,0.5150073206442166,0.4849926793557833,0,0
2018_10_DET_CHI,2018,10,REG,CHI,DET,34,22,56,2018-11-11,13:00,2018-11-11 18:00:00+00:00,Soldier Field,outdoors,0,3.2,21.4,0.0,7.461538461538462,-4.2615384615384615,0,0,44.5,,-103.0,-107.0,0.5073891625615764,0.5169082125603864,0.02429737512196284,0.4953533757725013,0.5046466242274987,0,0
2018_10_NO_CIN,2018,10,REG,CIN,NO,14,51,65,2018-11-11,13:00,2018-11-11 18:00:00+00:00,Paul Brown Stadium,outdoors,0,4.4,7.7,0.0,11.423076923076923,-7.023076923076923,0,0,53.0,,-107.0,-103.0,0.5169082125603864,0.5073891625615764,0.02429737512196284,0.5046466242274987,0.4953533757725013,0,0
2018_10_ATL_CLE,2018,10,REG,CLE,ATL,28,16,44,2018-11-11,13:00,2018-11-11 18:00:00+00:00,FirstEnergy Stadium,outdoors,0,4.2,16.6,0.0,8.071428571428571,-3.871428571428571,0,0,49.5,,-111.0,100.0,0.5260663507109005,0.5,0.026066350710900466,0.5127020785219399,0.48729792147806006,0,0
2018_10_JAX_IND,2018,10,REG,IND,JAX,29,26,55,2018-11-11,13:00,2018-11-11 18:00:00+00:00,Lucas Oil Stadium,closed,1,,,,,,0,0,48.0,,-105.0,-105.0,0.5121951219512195,0.5121951219512195,0.024390243902439046,0.5,0.5,0,0
2018_10_ARI_KC,2018,10,REG,KC,ARI,26,14,40,2018-11-11,13:00,2018-11-11 18:00:00+00:00,Arrowhead Stadium,outdoors,0,6.3,2.8,0.0,10.386666666666667,-4.086666666666667,0,0,49.5,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2018_10_BUF_NYJ,2018,10,REG,NYJ,BUF,10,41,51,2018-11-11,13:00,2018-11-11 18:00:00+00:00,MetLife Stadium,outdoors,0,7.2,17.1,0.0,11.26923076923077,-4.06923076923077,0,0,38.0,,-114.0,102.0,0.5327102803738317,0.49504950495049505,0.02775978532432677,0.5183217790582515,0.48167822094174845,0,0
2018_10_WAS_TB,2018,10,REG,TB,WAS,3,16,19,2018-11-11,13:00,2018-11-11 18:00:00+00:00,Raymond James Stadium,outdoors,0,27.4,7.2,0.0,23.858333333333334,3.5416666666666643,0,0,51.0,,-105.0,-105.0,0.5121951219512195,0.5121951219512195,0.024390243902439046,0.5,0.5,0,0
2018_10_NE_TEN,2018,10,REG,TEN,NE,34,10,44,2018-11-11,13:00,2018-11-11 18:00:00+00:00,Nissan Stadium,outdoors,0,8.9,2.6,0.0,13.950000000000001,-5.050000000000001,0,0,47.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_10_LAC_OAK,2018,10,REG,OAK,LAC,6,20,26,2018-11-11,16:05,2018-11-11 21:05:00+00:00,Oakland-Alameda County Coliseum,outdoors,0,20.8,19.4,0.0,19.799999999999997,1.0000000000000036,1,0,50.0,,104.0,-116.0,0.49019607843137253,0.5370370370370371,0.027233115468409563,0.47720042417815484,0.5227995758218452,0,0
2018_10_MIA_GB,2018,10,REG,GB,MIA,31,12,43,2018-11-11,16:25,2018-11-11 21:25:00+00:00,Lambeau Field,outdoors,0,1.3,8.8,0.0,2.7142857142857144,-1.4142857142857144,0,0,48.5,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2018_10_SEA_LA,2018,10,REG,LA,SEA,36,31,67,2018-11-11,16:25,2018-11-11 21:25:00+00:00,Los Angeles Memorial Coliseum,outdoors,0,,,,,,0,0,51.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,1,0
2018_10_DAL_PHI,2018,10,REG,PHI,DAL,20,27,47,2018-11-11,20:20,2018-11-12 01:20:00+00:00,Lincoln Financial Field,outdoors,0,2.0,7.2,0.0,10.066666666666666,-8.066666666666666,0,1,45.5,,-114.0,102.0,0.5327102803738317,0.49504950495049505,0.02775978532432677,0.5183217790582515,0.48167822094174845,0,0
2018_10_NYG_SF,2018,10,REG,SF,NYG,23,27,50,2018-11-12,20:15,2018-11-13 01:15:00+00:00,Levi's Stadium,outdoors,0,16.1,6.9,0.0,17.558333333333334,-1.4583333333333321,0,0,45.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_11_GB_SEA,2018,11,REG,SEA,GB,27,24,51,2018-11-15,20:20,2018-11-16 01:20:00+00:00,CenturyLink Field,outdoors,0,11.1,10.6,0.0,9.836363636363636,1.2636363636363637,0,0,49.0,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2018_11_DAL_ATL,2018,11,REG,ATL,DAL,19,22,41,2018-11-18,13:00,2018-11-18 18:00:00+00:00,Mercedes-Benz Stadium,open,0,15.1,2.1,0.0,21.033333333333335,-5.933333333333335,0,0,50.0,,-114.0,102.0,0.5327102803738317,0.49504950495049505,0.02775978532432677,0.5183217790582515,0.48167822094174845,0,0
2018_11_CIN_BAL,2018,11,REG,BAL,CIN,24,21,45,2018-11-18,13:00,2018-11-18 18:00:00+00:00,M&T Bank Stadium,outdoors,0,9.1,13.5,0.0,10.293333333333333,-1.1933333333333334,0,0,44.0,,-114.0,102.0,0.5327102803738317,0.49504950495049505,0.02775978532432677,0.5183217790582515,0.48167822094174845,0,0
2018_11_CAR_DET,2018,11,REG,DET,CAR,20,19,39,2018-11-18,13:00,2018-11-18 18:00:00+00:00,Ford Field,dome,1,,,,,,0,0,48.0,,100.0,-111.0,0.5,0.5260663507109005,0.026066350710900466,0.48729792147806006,0.5127020785219399,0,0
2018_11_TEN_IND,2018,11,REG,IND,TEN,38,10,48,2018-11-18,13:00,2018-11-18 18:00:00+00:00,Lucas Oil Stadium,closed,1,,,,,,0,0,50.0,,-106.0,-104.0,0.5145631067961165,0.5098039215686274,0.024367028364743915,0.5023229882921391,0.497677011707861,0,0
2018_11_PIT_JAX,2018,11,REG,JAX,PIT,16,20,36,2018-11-18,13:00,2018-11-18 18:00:00+00:00,TIAA Bank Stadium,outdoors,0,22.2,9.9,0.3,22.138461538461538,0.06153846153846132,0,0,47.0,,-101.0,-110.0,0.5024875621890548,0.5238095238095238,0.026297085998578495,0.489612188365651,0.5103878116343491,0,0
2018_11_TB_NYG,2018,11,REG,NYG,TB,38,35,73,2018-11-18,13:00,2018-11-18 18:00:00+00:00,MetLife Stadium,outdoors,0,5.1,4.5,0.0,8.536363636363637,-3.4363636363636374,0,0,54.5,,-101.0,-110.0,0.5024875621890548,0.5238095238095238,0.026297085998578495,0.489612188365651,0.5103878116343491,0,0
2018_11_HOU_WAS,2018,11,REG,WAS,HOU,21,23,44,2018-11-18,13:00,2018-11-18 18:00:00+00:00,FedExField,outdoors,0,10.2,9.4,0.0,12.092307692307692,-1.8923076923076927,0,0,40.5,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2018_11_OAK_ARI,2018,11,REG,ARI,OAK,21,23,44,2018-11-18,16:05,2018-11-18 21:05:00+00:00,State Farm Stadium,closed,1,,,,,,0,0,41.0,,-104.0,-106.0,0.5098039215686274,0.5145631067961165,0.024367028364743915,0.497677011707861,0.5023229882921391,0,0
2018_11_DEN_LAC,2018,11,REG,LAC,DEN,22,23,45,2018-11-18,16:05,2018-11-18 21:05:00+00:00,StubHub Center,outdoors,0,21.2,17.3,0.0,22.95,-1.75,0,0,47.0,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2018_11_PHI_NO,2018,11,REG,NO,PHI,48,7,55,2018-11-18,16:25,2018-11-18 21:25:00+00:00,Mercedes-Benz Superdome,dome,1,,,,,,0,0,56.5,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2018_11_MIN_CHI,2018,11,REG,CHI,MIN,25,20,45,2018-11-18,20:20,2018-11-19 01:20:00+00:00,Soldier Field,outdoors,0,-1.1,12.6,0.0,7.461538461538462,-8.561538461538461,0,1,44.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2018_11_KC_LA,2018,11,REG,LA,KC,54,51,105,2018-11-19,20:15,2018-11-20 01:15:00+00:00,Los Angeles Memorial Coliseum,outdoors,0,,,,,,0,0,63.5,,-103.0,-107.0,0.5073891625615764,0.5169082125603864,0.02429737512196284,0.4953533757725013,0.5046466242274987,1,0
2018_12_CHI_DET,2018,12,REG,DET,CHI,16,23,39,2018-11-22,12:30,2018-11-22 17:30:00+00:00,Ford Field,dome,1,,,,,,0,0,43.0,,-114.0,102.0,0.5327102803738317,0.49504950495049505,0.02775978532432677,0.5183217790582515,0.48167822094174845,0,0
2018_12_WAS_DAL,2018,12,REG,DAL,WAS,31,23,54,2018-11-22,16:30,2018-11-22 21:30:00+00:00,AT&T Stadium,closed,1,,,,,,0,0,40.0,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2018_12_ATL_NO,2018,12,REG,NO,ATL,31,17,48,2018-11-22,20:20,2018-11-23 01:20:00+00:00,Mercedes-Benz Superdome,dome,1,,,,,,0,0,61.0,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2018_12_OAK_BAL,2018,12,REG,BAL,OAK,34,17,51,2018-11-25,13:00,2018-11-25 18:00:00+00:00,M&T Bank Stadium,outdoors,0,14.1,14.6,0.0,10.293333333333333,3.8066666666666666,0,0,42.0,,-112.0,101.0,0.5283018867924528,0.4975124378109453,0.025814324603398164,0.5150073206442166,0.4849926793557833,0,0
